Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,A,0,C,MIH,A,N,N_KH_060401_01,KH,PT,2020,83
2017,A,0,C,MIH,A,N,N_KH_060401_01,KH,PT,2020,85
2018,A,0,C,MIH,A,N,N_KH_060401_01,KH,PT,2020,87
2019,A,0,C,MIH,A,N,N_KH_060401_01,KH,PT,2020,90
2020,A,0,C,MIH,A,N,N_KH_060401_01,KH,PT,2020,93
