Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,A,0,C,CRDB/CDC,A,N,DC_TOF_AGRL,KH,PT,2020,0.71
2017,A,0,C,CRDB/CDC,A,N,DC_TOF_AGRL,KH,PT,2020,0.66
2018,A,0,C,CRDB/CDC,A,N,DC_TOF_AGRL,KH,PT,2020,0.62
2019,A,0,C,CRDB/CDC,A,N,DC_TOF_AGRL,KH,PT,2020,0.58
2020,A,0,C,CRDB/CDC,A,N,DC_TOF_AGRL,KH,PT,2020,0.54
