Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,A,0,C,MPTC,A,N,IT_MOB_2GNTWK,KH,PT,2020,44.11
2016,A,0,C,MPTC,A,N,IT_MOB_2GNTWK,KH,PT,2020,51.83
2017,A,0,C,MPTC,A,N,IT_MOB_2GNTWK,KH,PT,2020,68.4
2018,A,0,C,MPTC,A,N,IT_MOB_2GNTWK,KH,PT,2020,84.7
2019,A,0,C,MPTC,A,N,IT_MOB_2GNTWK,KH,PT,2020,100.38
2020,A,0,C,MPTC,A,N,IT_MOB_2GNTWK,KH,PT,2020,93.93
