Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,A,0,C,MOC,A,N,N_KH_08020202_01,KH,PT,2020,-9
2016,A,0,C,MOC,A,N,N_KH_08020202_01,KH,PT,2020,4
2017,A,0,C,MOC,A,N,N_KH_08020202_01,KH,PT,2020,-11
2018,A,0,C,MOC,A,N,N_KH_08020202_01,KH,PT,2020,6
2019,A,0,C,MOC,A,N,N_KH_08020202_01,KH,PT,2020,5
2020,A,0,C,MOC,A,N,N_KH_08020202_01,KH,PT,2020,-3
