Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,A,0,C,MoC,A,N,N_KH_100a01_01,KH,NUMBER,2020,6
2016,A,0,C,MoC,A,N,N_KH_100a01_01,KH,NUMBER,2020,6
2017,A,0,C,MoC,A,N,N_KH_100a01_01,KH,NUMBER,2020,7
2018,A,0,C,MoC,A,N,N_KH_100a01_01,KH,NUMBER,2020,7
2019,A,0,C,MoC,A,N,N_KH_100a01_01,KH,NUMBER,2020,7
2020,A,0,C,MoC,A,N,N_KH_100a01_01,KH,NUMBER,2020,10
