Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,A,0,C,NCSD MoI,A,N,N_KH_130101_01,KH,PT,2020,47
2016,A,0,C,NCSD MoI,A,N,N_KH_130101_01,KH,PT,2020,43
2019,A,0,C,NCSD MoI,A,N,N_KH_130101_01,KH,PT,2020,39
2020,A,0,C,NCSD MoI,A,N,N_KH_130101_01,KH,PT,2020,38
