Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2015,A,0,C,CRDB/CDC,A,N,N_KH_060a01_01,KH,PT,2020,0.14
2016,A,0,C,CRDB/CDC,A,N,N_KH_060a01_01,KH,PT,2020,0.14
2017,A,0,C,CRDB/CDC,A,N,N_KH_060a01_01,KH,PT,2020,0.13
2018,A,0,C,CRDB/CDC,A,N,N_KH_060a01_01,KH,PT,2020,0.12
2019,A,0,C,CRDB/CDC,A,N,N_KH_060a01_01,KH,PT,2020,0.11
2020,A,0,C,CRDB/CDC,A,N,N_KH_060a01_01,KH,PT,2020,0.11
