Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,A,0,C,MOLVT,A,N,N_KH_050401_01,KH,NUMBER,2018,5
2018,A,0,C,MOLVT,A,N,N_KH_050401_01,KH,NUMBER,2018,7
