Year,Observation status,Unit multiplier,Nature of data points,Source details,Frequency of observation,Reporting type,SERIES,Reference area,UNIT_MEASURE,Time period details,Value
2017,Normal value,Units,Country Data,MOWA MCS,Annual,National,5.c.1 Number of institutions with a system to track and allocate budget to promote  gender equality and empower women,Cambodia,Number,2017,3
