Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,A,0,C,CRDB/CDC,A,N,DC_TOF_INFRAL,KH,PT,2020,1.65
2017,A,0,C,CRDB/CDC,A,N,DC_TOF_INFRAL,KH,PT,2020,1.54
2018,A,0,C,CRDB/CDC,A,N,DC_TOF_INFRAL,KH,PT,2020,1.44
2019,A,0,C,CRDB/CDC,A,N,DC_TOF_INFRAL,KH,PT,2020,1.34
2020,A,0,C,CRDB/CDC,A,N,DC_TOF_INFRAL,KH,PT,2020,1.25
