Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,FREQ,REPORTING_TYPE,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,Value
2016,A,0,C,MoE,A,N,N_KH_130302_01,KH,PT,2020,0.06
2017,A,0,C,MoE,A,N,N_KH_130302_01,KH,PT,2020,0.12
2018,A,0,C,MoE,A,N,N_KH_130302_01,KH,PT,2020,0.18
2019,A,0,C,MoE,A,N,N_KH_130302_01,KH,PT,2020,0.24
2020,A,0,C,MoE,A,N,N_KH_130302_01,KH,PT,2020,0.3
